-21134.021,110237.375,53966.77,237780.19,130713.09,149386.55,201375.38,-141343.6,-0.7258301,0.36669922,-0.36523438,0.0,0.0,0.0,86.66667,1.0,1.0,ai,ai_images\p1.jpg,349159.3253069
173.62836,1714.8259,1179.4569,16974.988,719.3686,460.08832,3427.2378,231.9217,-0.73461914,0.37939453,-0.38427734,0.0,0.0,0.0,86.66667,2.0,1.0,ai,ai_images\p5.jpg,349160.3372947
0.0,-906.6762,-0.8046628,-351.9953,0.0,-93.34089,1.0728838,-143.14058,-0.73876953,0.38305664,-0.3894043,0.0,0.0,0.0,86.66667,3.0,1.0,real,real_images\p6.jpg,349161.3462713
0.0,-3271.1333,-601.3514,-778.10895,0.0,-933.85596,0.0,-750.03516,-0.7392578,0.38452148,-0.39086914,0.0,0.0,0.0,86.66667,4.0,1.0,real,real_images\p5.jpg,349162.3557406
0.0,-3322.9893,-3033.4895,-821.829,0.0,-1333.1475,-20.921234,-959.60516,-0.7402344,0.3852539,-0.39208984,0.0,0.0,0.0,86.66667,5.0,1.0,ai,ai_images\p6.jpg,349163.3650096
0.0,-2823.2937,-3427.4167,-766.1284,-74.56542,-1480.0432,-499.96384,-830.6803,-0.7385254,0.38305664,-0.39501953,-3.5705564,3.173828,-3.4179685,86.66667,6.0,1.0,real,real_images\p2.jpg,349164.3776321
0.0,-2307.8625,-2712.9656,-742.2568,-678.2414,-1340.6577,-966.7577,-781.5064,-0.7385254,0.38183594,-0.3984375,-1.0681151,0.51879877,-1.586914,86.66667,7.0,1.0,ai,ai_images\p3.jpg,349165.3885211
49.531467,-1835.4359,-2117.7832,-730.0974,-1103.0139,-1112.8488,-897.8249,-742.6144,-0.73876953,0.38232422,-0.39819336,0.21362303,-0.7324218,-0.793457,86.66667,8.0,1.0,real,real_images\p4.jpg,349166.398269
-382.03604,-1407.9812,-1669.4072,-658.2142,-875.47314,-873.95325,-752.09155,-658.57184,-0.7402344,0.38354492,-0.3996582,0.793457,-1.3122557,-0.45776364,86.66667,9.0,1.0,ai,ai_images\p2.jpg,349167.4092761
-1018.7031,-1022.0112,-1351.0289,-506.66937,-609.398,-581.9501,-537.783,-485.74814,-0.73950195,0.38183594,-0.3984375,0.9155273,-1.4953612,-0.27465817,86.66667,10.0,1.0,real,real_images\p3.jpg,349168.4190351
-943.7801,-707.56683,-1208.5142,-303.6261,-374.79407,-273.22772,-284.94006,-236.39206,-0.74072266,0.38330078,-0.39648438,0.94604486,-1.5563964,-0.24414061,86.66667,11.0,1.0,real,real_images\p1.jpg,349169.4290851
-943.33307,-455.52856,-1317.1437,-97.63242,-177.56227,-40.9484,-59.54505,-8.314849,-0.7409668,0.38232422,-0.39672852,1.0681151,-1.4953612,-0.27465817,86.66667,12.0,1.0,ai,ai_images\p4.jpg,349170.4381279
-1081.0198,-297.99347,-1647.9495,25.838617,-23.42463,20.563606,152.88594,236.9285,-0.7397461,0.38256836,-0.39916992,1.1291503,-1.4648436,-0.24414061,86.66667,13.0,1.0,real,real_images\p2.jpg,349171.448171
-1146.1082,-217.16956,-1892.8352,48.458584,33.795837,138.49141,412.61322,538.7665,-0.73999023,0.3815918,-0.3972168,0.97656244,-1.586914,-0.24414061,86.66667,14.0,1.0,real,real_images\p1.jpg,349172.4571503
-963.89667,-107.198975,-1170.6951,62.674294,111.4011,157.98213,198.03647,333.57745,-0.7397461,0.38232422,-0.3947754,0.97656244,-1.4953612,-0.30517575,86.66667,15.0,1.0,ai,ai_images\p1.jpg,349173.4656634
-773.4598,-207.15598,-519.3652,-7.5101867,52.39249,128.29903,25.570396,55.789955,-0.7380371,0.3840332,-0.39624023,1.1291503,-1.5563964,-0.24414061,86.66667,16.0,1.0,ai,ai_images\p5.jpg,349174.4757899
-439.0777,-270.1879,-278.23453,-179.52922,-50.246723,-104.78498,-106.03668,-157.26688,-0.7390137,0.38549805,-0.39526367,1.0986327,-1.6174315,-0.30517575,86.66667,17.0,1.0,ai,ai_images\p2.jpg,349175.4847036
-267.4163,-267.23746,-218.68948,-227.71959,-167.19106,-215.56023,-205.81487,-249.53488,-0.7397461,0.3840332,-0.39697266,1.0986327,-1.6479491,-0.30517575,86.66667,18.0,1.0,real,real_images\p3.jpg,349176.4947306
-230.84883,-243.99165,-209.12292,-220.74583,-176.93642,-213.32506,-194.81781,-242.20352,-0.74121094,0.38427734,-0.39770508,1.0986327,-1.5563964,-0.30517575,86.66667,19.0,1.0,real,real_images\p4.jpg,349177.5045161
-222.26576,-224.76915,-203.04326,-213.59328,-172.64488,-206.61954,-192.1356,-233.35222,-0.7390137,0.38256836,-0.3972168,1.1291503,-1.6479491,-0.33569333,86.66667,20.0,1.0,real,real_images\p6.jpg,349178.5142353
-216.18608,-213.41446,-197.053,-207.06657,-167.90631,-200.18224,-187.03941,-225.395,-0.7392578,0.3828125,-0.39672852,1.0681151,-1.7089843,-0.21362303,86.66667,21.0,1.0,ai,ai_images\p3.jpg,349179.5245388
-210.37463,-207.96065,-191.68857,-202.14919,-163.34656,-194.639,-182.47964,-218.51067,-0.7385254,0.3840332,-0.39526367,1.00708,-1.6784667,-0.18310545,86.66667,22.0,1.0,ai,ai_images\p6.jpg,349180.5343937
-205.36784,-202.59622,-187.30763,-196.96358,-160.39613,-189.72162,-178.27753,-212.07336,-0.7385254,0.38623047,-0.3947754,1.0375975,-1.7395018,-0.21362303,86.66667,23.0,1.0,real,real_images\p5.jpg,349181.5443389
-200.62927,-198.21529,-182.92668,-192.94026,-157.08807,-185.07245,-173.80717,-205.99368,-0.7397461,0.3857422,-0.3955078,1.0986327,-1.6174315,-0.24414061,86.66667,24.0,1.0,ai,ai_images\p4.jpg,349182.557314
-196.24832,-193.74493,-178.99278,-188.82755,-153.95882,-181.13855,-169.96268,-200.36105,-0.7390137,0.38549805,-0.39746094,1.0986327,-1.6174315,-0.24414061,86.66667,25.0,1.0,ai,ai_images\p2.jpg,349183.5668308
-192.67204,-189.90044,-175.5059,-184.71483,-151.36603,-177.38345,-166.83344,-195.08603,-0.7392578,0.38500977,-0.3955078,1.0986327,-1.4953612,-0.24414061,86.66667,26.0,1.0,real,real_images\p4.jpg,349184.5779194
-188.82755,-186.05592,-172.19785,-181.31735,-148.86263,-173.986,-163.97241,-190.16866,-0.7392578,0.38549805,-0.39746094,1.0681151,-1.5258788,-0.24414061,86.66667,27.0,1.0,real,real_images\p3.jpg,349185.5875175
-185.16187,-182.47964,-168.88979,-178.36693,-146.53804,-171.12497,-160.93257,-185.7877,-0.7385254,0.38476562,-0.39526367,1.0681151,-1.4953612,-0.21362303,86.66667,28.0,1.0,ai,ai_images\p1.jpg,349186.5963601
-182.39024,-179.61862,-165.84995,-175.05887,-144.39227,-167.54869,-158.07155,-181.67499,-0.7409668,0.38330078,-0.3972168,1.1291503,-1.586914,-0.24414061,86.66667,29.0,1.0,ai,ai_images\p4.jpg,349187.6054167
-179.43982,-177.02582,-163.16774,-172.28726,-142.51472,-164.95589,-155.56815,-177.83049,-0.7421875,0.38305664,-0.3972168,1.0375975,-1.586914,-0.18310545,86.66667,30.0,1.0,real,real_images\p1.jpg,349188.6144973
-176.5788,-174.25421,-160.84315,-169.96268,-140.54778,-162.18427,-153.42238,-174.25421,-0.74072266,0.38232422,-0.39526367,1.0986327,-1.586914,-0.21362303,86.66667,31.0,1.0,ai,ai_images\p6.jpg,349189.624832
-174.0754,-171.75081,-158.42917,-167.36987,-138.93845,-159.68086,-151.27661,-170.85674,-0.74121094,0.38305664,-0.3947754,1.0375975,-1.6784667,-0.18310545,86.66667,32.0,1.0,real,real_images\p2.jpg,349190.6344708
-171.57199,-169.42622,-155.92578,-165.04529,-137.15031,-157.26688,-149.13084,-167.81691,-0.7409668,0.38354492,-0.3972168,1.0681151,-1.586914,-0.18310545,86.66667,33.0,1.0,real,real_images\p6.jpg,349191.6432717
-169.158,-167.10165,-154.22705,-162.7207,-135.27277,-155.03171,-147.2533,-164.95589,-0.74121094,0.38378906,-0.3955078,1.1291503,-1.6174315,-0.21362303,86.66667,34.0,1.0,ai,ai_images\p3.jpg,349192.652609
-167.10165,-164.68767,-152.3495,-160.84315,-134.19987,-153.24356,-145.37575,-162.45248,-0.7416992,0.38476562,-0.3947754,1.0986327,-1.4953612,-0.27465817,86.66667,35.0,1.0,real,real_images\p5.jpg,349193.6622747
-165.13469,-162.5419,-150.38254,-158.9656,-132.50114,-151.54483,-143.94524,-159.9491,-0.73999023,0.38598633,-0.39501953,1.1596678,-1.4953612,-0.21362303,86.66667,36.0,1.0,ai,ai_images\p5.jpg,349194.6725134
-163.43596,-160.66435,-148.50499,-156.99866,-131.42827,-149.57788,-142.06769,-157.26688,-0.7409668,0.38330078,-0.39404297,1.0375975,-1.5258788,-0.24414061,86.66667,37.0,1.0,ai,ai_images\p6.jpg,349195.6824958
-161.82664,-159.05502,-146.98508,-155.47874,-130.35538,-148.32619,-140.54778,-154.58467,-0.7390137,0.38305664,-0.39257812,1.00708,-1.586914,-0.122070305,86.66667,38.0,1.0,ai,ai_images\p5.jpg,349196.6919652
-160.1279,-157.4457,-145.37575,-153.6906,-128.92487,-146.71686,-139.02786,-152.5283,-0.7397461,0.38330078,-0.39526367,1.0375975,-1.6174315,-0.18310545,86.66667,39.0,1.0,real,real_images\p1.jpg,349197.7049191
-158.33977,-155.83636,-144.03465,-152.3495,-127.76258,-145.19695,-137.86557,-150.74017,-0.74072266,0.38476562,-0.3959961,1.0986327,-1.4953612,-0.15258788,86.66667,40.0,1.0,real,real_images\p6.jpg,349198.7146607
-156.73044,-154.67407,-142.96176,-150.82957,-127.047325,-143.4088,-136.70328,-149.04144,-0.7397461,0.38330078,-0.39770508,1.0375975,-1.4953612,-0.30517575,86.66667,41.0,1.0,ai,ai_images\p2.jpg,349199.7233172
-155.56815,-153.24356,-141.62067,-149.57788,-125.97444,-142.06769,-135.36217,-147.2533,-0.7402344,0.3840332,-0.39575195,1.0681151,-1.6174315,-0.3662109,86.66667,42.0,1.0,ai,ai_images\p4.jpg,349200.7329618
-154.22705,-151.81305,-140.54778,-148.32619,-124.90155,-140.90541,-134.3787,-145.82278,-0.73876953,0.38330078,-0.3942871,1.0681151,-1.6784667,-0.18310545,86.66667,43.0,1.0,ai,ai_images\p3.jpg,349201.7415158
-153.24356,-150.74017,-139.5643,-147.07448,-124.36511,-139.92192,-133.30582,-144.03465,-0.74121094,0.38378906,-0.39770508,0.94604486,-1.7089843,-0.24414061,86.66667,44.0,1.0,real,real_images\p5.jpg,349202.7505093
-152.08128,-149.48848,-138.58083,-146.0016,-123.56045,-138.93845,-132.32233,-142.2465,-0.74194336,0.38378906,-0.39770508,0.97656244,-1.6479491,-0.18310545,86.66667,45.0,1.0,real,real_images\p3.jpg,349203.7622186
-150.82957,-148.5944,-137.41853,-145.10753,-122.487564,-137.77615,-131.33885,-140.90541,-0.74243164,0.38500977,-0.39501953,1.00708,-1.7700194,-0.21362303,86.66667,46.0,1.0,real,real_images\p4.jpg,349204.772069
-149.93552,-147.43211,-136.16684,-144.12405,-121.86172,-136.61386,-130.4448,-139.74312,-0.7397461,0.38427734,-0.39526367,1.0375975,-1.7700194,-0.21362303,86.66667,47.0,1.0,real,real_images\p2.jpg,349205.7824277
-148.5944,-146.53804,-135.27277,-142.96176,-121.23587,-135.63039,-129.81894,-138.49141,-0.73999023,0.38354492,-0.39697266,1.0375975,-1.7089843,-0.21362303,86.66667,48.0,1.0,ai,ai_images\p1.jpg,349206.7928283
